"ARM","Armenia","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.83333333,NA,NA
"ARM","Armenia","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7977676,NA
"ARM","Armenia","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"ARM","Armenia","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.079568938,NA
"ARM","Armenia","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,NA,NA
"ARM","Armenia","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.76,NA
"ARM","Armenia","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
"ARM","Armenia","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA
"ARM","Armenia","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0309978069964982,NA,NA
"ARM","Armenia","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,NA,NA
"ARM","Armenia","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.813,NA,NA
"ARM","Armenia","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.47999954,NA,NA,NA
"ARM","Armenia","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149187073111534,NA
"ARM","Armenia","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45218894314633,NA,NA
"ARM","Armenia","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.760647447,NA
"ARM","Armenia","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.374,NA
"ARM","Armenia","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.246522786,NA
"ARM","Armenia","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.351974306,NA
"ARM","Armenia","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,NA
"ARM","Armenia","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6,NA,NA
"ARM","Armenia","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
"ARM","Armenia","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,NA,NA
"ARM","Armenia","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33,NA
"ARM","Armenia","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"ARM","Armenia","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,NA
"ARM","Armenia","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.51424371547,NA
"ARM","Armenia","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,NA
"ARM","Armenia","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.249979600310326,NA
"ARM","Armenia","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3406887054443,NA,NA
"ARM","Armenia","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.485905453,NA,NA
"ARM","Armenia","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1852,NA,NA,NA
"ARM","Armenia","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105174474418163,NA
"ARM","Armenia","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
"ARM","Armenia","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7590007781982,NA
"ARM","Armenia","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA
"ARM","Armenia","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0856242,NA
"ARM","Armenia","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
"ARM","Armenia","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617283284664154,NA
"ARM","Armenia","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.9,NA,NA
"AUS","Australia","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.936078298,NA
"AUS","Australia","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUS","Australia","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.363
"AUS","Australia","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUS","Australia","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,NA,NA,NA
"AUS","Australia","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.958223797,NA
"AUS","Australia","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUS","Australia","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978456492,NA
"AUS","Australia","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.939,NA,NA
"AUS","Australia","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.71,NA
"AUS","Australia","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA
"AUS","Australia","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"AUS","Australia","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00962632256128271,NA,NA
"AUS","Australia","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA
"AUS","Australia","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.091,NA
"AUS","Australia","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.95000076,NA,NA,NA
"AUS","Australia","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58479738235474,NA
"AUS","Australia","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984606224054739,NA,NA
"AUS","Australia","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.140502491,NA
"AUS","Australia","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.091,NA
"AUS","Australia","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.975501762,NA
"AUS","Australia","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.968857273,NA
"AUS","Australia","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA
"AUS","Australia","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.9,NA,NA
"AUS","Australia","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA
"AUS","Australia","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA
"AUS","Australia","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79,NA
"AUS","Australia","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.333
"AUS","Australia","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,NA,NA
"AUS","Australia","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.478571111558,NA
"AUS","Australia","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116,NA
"AUS","Australia","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89710128307343,NA
"AUS","Australia","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"AUS","Australia","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.802733196,NA,NA
"AUS","Australia","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127890909090909,NA,NA,NA
"AUS","Australia","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7520192861557,NA
"AUS","Australia","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA
"AUS","Australia","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73799991607666,NA
"AUS","Australia","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA
"AUS","Australia","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55645,NA
"AUS","Australia","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA
"AUS","Australia","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30053472518921,NA
"AUS","Australia","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.6,NA,NA
"AUT","Austria","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.982029533,NA
"AUT","Austria","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUT","Austria","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.372
"AUT","Austria","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUT","Austria","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.875,NA,NA,NA,NA,NA
"AUT","Austria","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.922590647,NA
"AUT","Austria","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUT","Austria","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966499468,NA
"AUT","Austria","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,NA,NA
"AUT","Austria","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.41,NA
"AUT","Austria","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA
"AUT","Austria","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"AUT","Austria","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00073806919134134,NA,NA
"AUT","Austria","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078,NA,NA
"AUT","Austria","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.871,NA
"AUT","Austria","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.20000076,NA,NA
"AUT","Austria","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51350784301758,NA
"AUT","Austria","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514945955251665,NA,NA
"AUT","Austria","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.120079575,NA
"AUT","Austria","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.522,NA
"AUT","Austria","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.933356345,NA
"AUT","Austria","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.902329555,NA
"AUT","Austria","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUT","Austria","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA
"AUT","Austria","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
"AUT","Austria","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA
"AUT","Austria","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75,NA
"AUT","Austria","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.638
"AUT","Austria","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA
"AUT","Austria","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.86916240314,NA
"AUT","Austria","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71,NA
"AUT","Austria","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44045090675354,NA
"AUT","Austria","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"AUT","Austria","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1330468,NA,NA
"AUT","Austria","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127890909090909,NA,NA,NA
"AUT","Austria","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77786326408386,NA
"AUT","Austria","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA
"AUT","Austria","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10900020599365,NA
"AUT","Austria","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUT","Austria","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41097,NA
"AUT","Austria","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AUT","Austria","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29030895233154,NA
"AUT","Austria","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.7,NA,NA
"AZE","Azerbaijan","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20208598,NA
"AZE","Azerbaijan","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA
"AZE","Azerbaijan","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.032
"AZE","Azerbaijan","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889838510157877,NA
"AZE","Azerbaijan","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA
"AZE","Azerbaijan","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117958936,NA
"AZE","Azerbaijan","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"AZE","Azerbaijan","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.083596226,NA
"AZE","Azerbaijan","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.723,NA,NA
"AZE","Azerbaijan","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.96,NA
"AZE","Azerbaijan","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA
"AZE","Azerbaijan","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA
"AZE","Azerbaijan","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117154343395138,NA,NA
"AZE","Azerbaijan","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326,NA,NA
"AZE","Azerbaijan","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.673,NA,NA
"AZE","Azerbaijan","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,50.79999924,NA,NA,NA,NA,NA
"AZE","Azerbaijan","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156112611293793,NA
"AZE","Azerbaijan","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45073121615771,NA,NA,NA
"AZE","Azerbaijan","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.436152447,NA
"AZE","Azerbaijan","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.153,NA
"AZE","Azerbaijan","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008531226,NA
"AZE","Azerbaijan","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.079192866,NA
"AZE","Azerbaijan","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,NA
"AZE","Azerbaijan","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.3,NA,NA
"AZE","Azerbaijan","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
"AZE","Azerbaijan","NEET",53.5499992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE","Azerbaijan","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30,NA
"AZE","Azerbaijan","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5
"AZE","Azerbaijan","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"AZE","Azerbaijan","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.310638287427,NA
"AZE","Azerbaijan","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18,NA
"AZE","Azerbaijan","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282158344984055,NA
"AZE","Azerbaijan","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1573925018311,NA,NA
"AZE","Azerbaijan","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.36364745,NA,NA
"AZE","Azerbaijan","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2057,NA,NA,NA
"AZE","Azerbaijan","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565593540668488,NA
"AZE","Azerbaijan","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA
"AZE","Azerbaijan","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07299995422363,NA
"AZE","Azerbaijan","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"AZE","Azerbaijan","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66578,NA
"AZE","Azerbaijan","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA
"AZE","Azerbaijan","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60271906852722,NA
"AZE","Azerbaijan","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.9,NA,NA
"BDI","Burundi","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23616945,NA
"BDI","Burundi","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA
"BDI","Burundi","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.271
"BDI","Burundi","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"BDI","Burundi","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98,NA,NA
"BDI","Burundi","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.082619634,NA
"BDI","Burundi","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"BDI","Burundi","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.057154027,NA
"BDI","Burundi","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.395,NA,NA
"BDI","Burundi","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.94,NA
"BDI","Burundi","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA
"BDI","Burundi","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA
"BDI","Burundi","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00602617858691967,NA,NA
"BDI","Burundi","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474,NA,NA
"BDI","Burundi","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.159,NA,NA
"BDI","Burundi","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.79999924,NA,NA,NA,NA,NA
"BDI","Burundi","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39756333827972,NA
"BDI","Burundi","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03074459686083,NA,NA,NA
"BDI","Burundi","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.319727414,NA
"BDI","Burundi","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.637,NA
"BDI","Burundi","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.086567745,NA
"BDI","Burundi","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145820062,NA
"BDI","Burundi","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"BDI","Burundi","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.7,NA,NA
"BDI","Burundi","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"BDI","Burundi","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA
"BDI","Burundi","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
"BDI","Burundi","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5
"BDI","Burundi","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"BDI","Burundi","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1341.02167162099,NA
"BDI","Burundi","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"BDI","Burundi","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825263857841492,NA
"BDI","Burundi","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8856353759766,NA,NA
"BDI","Burundi","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.16054334,NA,NA
"BDI","Burundi","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5055,NA,NA,NA
"BDI","Burundi","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38879764080048,NA
"BDI","Burundi","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA
"BDI","Burundi","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59899997711182,NA
"BDI","Burundi","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA
